ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
IDAwZzHYi,2017-01-12 18:25:44,8676233,594592,1678,51884201,c,Edge,Tablet,0
IDdYFxPvw,2017-01-10 13:35:34,6481521,269610,1678,93157824,b,Chrome,Desktop,0
ID8XBLgPb,2017-01-14 16:00:36,9139815,174709,1678,93157824,b,Edge,,0
ID7o5vucF,2017-01-12 17:51:20,5379322,598017,1678,91553313,f,Edge,Tablet,0
IDllNnqdZ,2017-01-16 08:31:28,5232557,334519,1678,76464134,f,Mozilla,,0
IDfLeZM6e,2017-01-17 08:26:22,5289524,653261,1678,78406516,b,Google Chrome,Mobile,0
IDUTcWLSR,2017-01-15 18:59:28,9805360,631376,1678,76522512,c,,,1
IDap98ltt,2017-01-16 20:47:19,9610880,368062,1678,78406516,d,Chrome,Desktop,1
ID45uC7EB,2017-01-15 11:43:48,9744461,598017,1678,91553313,b,Edge,Tablet,0
IDzgS9c9P,2017-01-14 15:43:03,158341,278616,1678,51884201,a,Chrome,Desktop,0
IDC6dMyCB,2017-01-17 16:30:27,4813960,386988,1678,9254372,b,Edge,Tablet,0
IDuCsy8ze,2017-01-18 17:36:20,1799413,897461,1678,60188064,b,Edge,Tablet,0
IDkPQUhBF,2017-01-15 15:47:45,,488373,1678,83172146,a,Edge,Tablet,0
IDCEHLEgs,2017-01-13 15:40:52,6166543,631376,1678,76522512,c,Firefox,Mobile,0
IDHvnorxp,2017-01-12 11:57:26,5705618,722508,1678,76464134,b,Firefox,Mobile,0
ID45dFWp5,2017-01-15 17:32:43,8071927,740508,1678,74363610,c,Google Chrome,Mobile,1
IDRjBXS8Y,2017-01-17 16:09:44,882420,598017,1678,91553313,a,Google Chrome,Mobile,0
IDxYZNPhB,2017-01-14 12:22:47,8315460,910164,1678,14334527,c,Edge,Tablet,0
IDtSNhCGY,2017-01-20 11:11:23,7382643,646387,1678,28553354,b,Internet Explorer,Tablet,0
IDeex5wgT,2017-01-18 15:18:16,7719618,32348,1678,38593863,e,Mozilla Firefox,Desktop,0
ID8EEmqjL,2017-01-11 15:13:27,4271380,399052,1678,98332604,e,Edge,Tablet,0
IDV5oR9Yp,2017-01-11 16:13:53,1422776,759644,1678,93157824,b,InternetExplorer,Desktop,0
IDossNZoZ,2017-01-17 14:59:54,4606668,602915,1678,86362896,a,Firefox,Mobile,0
IDJQgbyP0,2017-01-11 16:31:43,8644877,84863,1678,94555413,e,Internet Explorer,Tablet,0
ID85Zim9n,2017-01-12 15:28:21,3615033,28049,1678,20301556,f,InternetExplorer,Desktop,0
IDbBf1Ewj,2017-01-19 17:46:43,8558489,399842,1678,40965804,f,Opera,Mobile,0
IDHbf4EpG,2017-01-15 14:45:32,3589369,91455,1678,14954287,c,Firefox,,0
IDYs1z8YU,2017-01-20 16:43:29,1823735,63295,1678,9254372,a,Mozilla Firefox,Desktop,0
IDIbpvgCV,2017-01-20 17:24:37,5706283,771801,1678,63970917,b,Mozilla Firefox,,0
IDoUJLlZi,2017-01-11 15:38:10,8561010,976789,1678,51884201,e,Firefox,Mobile,0
IDT8YwZfU,2017-01-13 17:39:36,918047,940244,1678,20301556,f,Edge,Tablet,0
IDlkcpC7o,2017-01-11 14:05:43,9242707,217560,1678,66540594,a,Firefox,Mobile,0
ID4gVfWDP,2017-01-20 12:06:18,8759429,221869,1678,89420477,b,Edge,Tablet,0
IDxUQWrJx,2017-01-12 15:37:12,4196946,843801,1678,87807327,a,IE,Mobile,0
IDRPMPRv8,2017-01-10 11:12:27,2834837,308163,1678,49365764,a,Edge,Tablet,0
IDQE3hIeb,2017-01-19 11:52:36,7464390,88346,1678,53807073,b,Firefox,Mobile,0
IDtxYmQcn,2017-01-19 17:31:43,984981,589722,1678,4705469,b,Mozilla,Desktop,0
IDaeRxzZc,2017-01-19 01:13:44,,671206,1678,78625569,e,Firefox,Mobile,0
ID8eIjyMD,2017-01-20 16:44:22,3387396,258967,1678,19602207,b,Edge,Tablet,0
IDo7c5Uwp,2017-01-11 14:10:02,9368318,815956,1678,73017084,b,Firefox,Mobile,0
IDwFt98ZW,2017-01-16 09:59:37,4321443,146763,1678,24515862,a,Firefox,Mobile,0
IDk8AtBJR,2017-01-12 14:36:26,3840474,910164,1678,14334527,f,InternetExplorer,Desktop,0
IDkODbo7b,2017-01-15 14:41:01,6768942,230722,1678,78674864,b,Edge,Tablet,0
IDfHo13XT,2017-01-20 12:48:05,9500372,450090,1678,73017084,b,,Mobile,0
IDaIl74SK,2017-01-10 12:26:48,6252919,679775,1678,47079934,b,Mozilla,Desktop,0
IDmqNX2PT,2017-01-11 11:13:32,6664881,598017,1678,91553313,d,Mozilla Firefox,,0
IDb1QQZg5,2017-01-16 14:26:57,8803246,158505,1678,93157824,d,Mozilla,Desktop,0
IDG3qKCNx,2017-01-20 12:02:15,4783989,540382,1678,26391770,b,Edge,Tablet,0
ID429FNOl,2017-01-14 16:19:26,4513383,925522,1678,43526789,b,Edge,Tablet,0
IDUs0q01L,2017-01-14 09:48:42,6131532,430332,1678,60293830,b,Firefox,Mobile,0
IDL8KNWva,2017-01-15 10:24:59,8275561,422193,1678,52437512,a,Firefox,Mobile,0
IDeoBbLy2,2017-01-11 19:45:41,132504,685803,1678,56464503,a,InternetExplorer,Desktop,0
IDXl70WaG,2017-01-13 10:42:57,5804956,334519,1678,76464134,a,Edge,Tablet,0
IDUcR6uC1,2017-01-11 15:31:25,4989750,977420,1678,87903766,e,,Mobile,0
IDc8eh7S2,2017-01-11 16:28:37,8675536,103586,1678,95400336,c,Firefox,Mobile,0
IDffhVdC3,2017-01-14 11:58:57,9531815,334519,1678,76464134,b,Mozilla,Desktop,0
IDSOL14I7,2017-01-12 08:06:49,30060,189721,1678,12817537,f,Mozilla,,0
IDtvy6pqe,2017-01-18 16:18:55,181765,51011,1678,27723861,b,Edge,Tablet,0
IDQFLHCqN,2017-01-14 16:20:00,4513383,398160,1678,43526789,c,Mozilla,,0
IDpVohf2W,2017-01-20 15:07:10,5827323,748795,1678,36110244,a,Firefox,Mobile,0
IDrAabd3b,2017-01-13 09:03:13,8459584,298283,1678,61940782,b,Firefox,,0
IDft02niw,2017-01-15 07:29:27,7363651,587781,1678,89557780,f,Edge,Tablet,0
IDfCKFOGP,2017-01-17 14:38:11,5389362,631376,1678,76522512,e,Firefox,Mobile,0
IDDx6e7d7,2017-01-19 13:55:59,5005455,631376,1678,76522512,f,,Mobile,0
IDygxttpm,2017-01-14 14:53:58,5334085,511605,1678,73017084,a,Firefox,Mobile,0
IDXCPWb0z,2017-01-12 13:23:39,8896401,387652,1678,28553354,f,,Tablet,0
IDn3zDadr,2017-01-12 17:25:55,226872,829933,1678,76464134,b,Mozilla Firefox,Desktop,0
IDC7uor1C,2017-01-11 14:59:54,8946231,583638,1678,44598055,b,InternetExplorer,Desktop,0
ID2X9Ookx,2017-01-13 12:03:45,1036704,687597,1678,43526789,b,Edge,Tablet,0
IDGXzE0Fe,2017-01-12 18:23:01,8048904,121082,1678,52437512,b,Safari,Tablet,0
IDFiO6abd,2017-01-16 16:55:13,2892086,829966,1678,87903766,e,Google Chrome,Mobile,0
IDSJjuxUu,2017-01-11 14:02:20,8794574,984552,1678,20116446,e,Edge,,0
IDHCvNgSX,2017-01-17 11:53:03,8888752,116255,1678,76464134,e,Google Chrome,,0
IDAqXGo0h,2017-01-10 10:03:59,7815988,373299,1678,93157824,b,InternetExplorer,Desktop,0
IDN0HdxEL,2017-01-16 13:03:32,4134571,7710,1678,66201904,b,Mozilla Firefox,Desktop,0
IDvcWaVmH,2017-01-13 02:01:14,9118483,55138,1678,73017084,b,Mozilla Firefox,Desktop,0
ID65Ly2JO,2017-01-13 15:23:29,4109845,565315,1678,20301556,b,Firefox,Mobile,0
IDdlVUl6C,2017-01-15 13:17:09,8597076,929079,1678,89420477,a,Edge,Tablet,0
IDZ6kDrxU,2017-01-10 16:57:13,7235595,946083,1678,72089744,b,Firefox,Mobile,0
IDWS14LSk,2017-01-14 16:22:39,8870204,322309,1678,29916445,f,Edge,,0
IDblEOkW9,2017-01-16 15:22:50,1333744,414001,1678,63970917,b,Google Chrome,Mobile,0
IDFCxj3rB,2017-01-15 10:37:10,579099,147351,1678,37616751,b,Firefox,,0
IDjaRrlwV,2017-01-14 15:27:18,2922744,357460,1678,66201904,b,Edge,Tablet,0
IDoR0eXvE,2017-01-16 16:55:02,8406791,807025,1678,93157824,b,Edge,,0
ID0RGxcVZ,2017-01-16 14:54:09,,631376,1678,76522512,b,Firefox,Mobile,0
IDqFRXWK6,2017-01-19 00:54:58,917861,469257,1678,78625569,b,Mozilla Firefox,Desktop,0
IDNWZqzGh,2017-01-19 17:08:20,644238,339745,1678,66201904,b,Firefox,,0
IDtYNClGK,2017-01-18 16:26:30,8613841,631376,1678,76522512,e,Edge,Tablet,0
IDhWlzmBg,2017-01-12 11:25:19,6256723,672035,1678,87903766,a,Firefox,,0
ID1Sdwle6,2017-01-17 14:51:36,7069675,843459,1678,22889981,b,Firefox,Mobile,0
IDJRqjphE,2017-01-15 09:45:37,9256021,917732,1678,79474990,f,Firefox,Mobile,0
IDWjY5DYZ,2017-01-10 17:30:06,2816784,693634,1678,43526789,e,,Tablet,0
ID2MmLEEr,2017-01-12 10:31:04,1174196,821253,1678,20116446,c,Google Chrome,,1
IDpL4hjgH,2017-01-13 11:57:13,,522182,1678,81055422,b,Firefox,Mobile,0
IDReHH2qs,2017-01-19 15:31:15,,631376,1678,76522512,f,Firefox,Mobile,0
ID1RBmliu,2017-01-18 10:47:11,4763419,990128,1678,81758577,a,Mozilla,Desktop,0
IDbIERX4V,2017-01-16 14:45:56,1936300,103586,1678,95400336,a,Internet Explorer,Tablet,1
IDqlz6eqv,2017-01-14 15:38:14,4096664,41597,1678,19602207,b,Mozilla,Desktop,0
IDyObM3gz,2017-01-15 19:54:34,6613386,285438,1678,22889981,c,Google Chrome,Mobile,1
IDYwddleG,2017-01-14 15:19:55,3204627,392348,1678,17990842,b,Mozilla Firefox,Desktop,0
ID6DgH25d,2017-01-14 12:26:56,1227683,116255,1678,76464134,b,InternetExplorer,Desktop,0
IDmb12dLj,2017-01-14 10:39:29,7144380,116255,1678,76464134,f,InternetExplorer,Desktop,0
IDqyK25rI,2017-01-14 12:24:25,2896150,876224,1678,71321358,b,Edge,Tablet,0
IDin3fpnO,2017-01-11 19:35:45,4742548,556081,1678,260443,b,Firefox,Mobile,0
ID7Vx1ezr,2017-01-20 12:01:56,4815329,226489,1678,50518283,b,Firefox,Mobile,0
ID2YyVxYw,2017-01-13 15:23:13,7566644,638700,1678,76464134,b,Firefox,Mobile,0
ID6iw89EY,2017-01-17 15:33:04,977586,168583,1678,14954287,e,IE,Mobile,0
ID6En4wGz,2017-01-19 16:41:32,2174702,897718,1678,61940782,a,Mozilla Firefox,Desktop,0
IDbyz4dDp,2017-01-18 15:33:42,9922680,101909,1678,5716520,e,Edge,Tablet,0
IDYWyls41,2017-01-18 17:34:51,4928442,638700,1678,76464134,b,Firefox,Mobile,0
IDexZy0BF,2017-01-13 09:21:56,2068598,970425,1678,66201904,b,Edge,Tablet,0
IDQhNd2yM,2017-01-15 03:58:59,,524372,1678,29916445,b,Edge,Tablet,0
IDUu9mA7J,2017-01-12 17:12:32,339689,598017,1678,91553313,a,Firefox,,0
IDkmDQvVO,2017-01-17 16:34:30,3474751,664852,1678,95302954,b,Edge,Tablet,0
IDB84Blmn,2017-01-11 03:09:26,6201590,759584,1678,76464134,b,Google Chrome,Mobile,0
IDQHtLhGk,2017-01-17 17:18:36,5993022,729154,1678,74868704,b,,,0
IDrJVEfun,2017-01-15 15:46:11,9750919,285307,1678,57337231,e,Edge,Tablet,0
IDaFbmObD,2017-01-12 08:16:22,,116255,1678,76464134,b,Google Chrome,,0
ID9GvQBg4,2017-01-18 17:56:00,4928442,103586,1678,95400336,b,Edge,Tablet,0
ID8tvkc97,2017-01-20 17:27:15,9646140,574894,1678,66201904,b,Firefox,Mobile,0
ID2n0jKee,2017-01-18 12:52:55,7248834,984804,1678,23185981,b,,Mobile,0
IDj5SYzmA,2017-01-14 13:57:57,,976839,1678,72780377,a,Mozilla Firefox,Desktop,0
ID9aYqON0,2017-01-12 10:58:37,4650378,438841,1678,87903766,f,Edge,Tablet,0
IDGRmz5Gg,2017-01-11 14:33:12,6244580,116255,1678,76464134,f,,Desktop,0
ID5LzvsqF,2017-01-11 07:31:57,8964125,299826,1678,76464134,b,Edge,Tablet,0
ID4LenY5R,2017-01-17 15:44:27,5842367,281614,1678,12817537,e,Edge,Tablet,0
IDNJgbDVH,2017-01-14 12:31:11,,857718,1678,29916445,f,Mozilla Firefox,Desktop,0
IDD3QsBnR,2017-01-13 17:31:46,80052,631376,1678,76522512,b,IE,,0
IDsN1oISm,2017-01-14 14:30:11,1283085,854720,1678,17990842,a,Mozilla Firefox,Desktop,0
ID8KvL9ms,2017-01-13 12:45:24,3149680,910164,1678,14334527,b,Edge,Tablet,0
IDwiXoJTC,2017-01-14 11:34:21,662014,318537,1678,61940782,b,Chrome,Desktop,0
ID1RvDzOi,2017-01-20 13:28:09,,810252,1678,73017084,a,Firefox,,0
IDMpqgdOo,2017-01-18 09:29:07,9813099,277467,1678,93326897,b,Edge,Tablet,0
IDfnNQXx4,2017-01-15 13:17:13,6481521,86230,1678,93157824,e,Mozilla Firefox,Desktop,0
IDIOTgDS0,2017-01-13 12:29:53,3149680,638700,1678,76464134,e,Edge,Tablet,0
IDm1QuMpM,2017-01-15 10:42:20,6942143,361935,1678,91553313,a,Mozilla Firefox,Desktop,0
IDgynbZBQ,2017-01-12 14:31:05,7277330,946362,1678,51884201,a,Mozilla,Desktop,0
IDsepDBEd,2017-01-11 19:07:44,4245666,926729,1678,61940782,b,Firefox,Mobile,0
IDUmmkDjc,2017-01-15 17:33:01,528831,309340,1678,44067987,a,Internet Explorer,Tablet,0
ID04IXU5x,2017-01-14 14:20:23,8104007,555509,1678,60293830,e,Mozilla,,0
IDz6xExWg,2017-01-12 17:03:46,6545696,167518,1678,93157824,c,Mozilla,Desktop,0
IDnNIuTd0,2017-01-18 11:14:34,3623854,845268,1678,76464134,e,Mozilla,Desktop,0
IDFie1fcQ,2017-01-17 10:10:26,8339587,455110,1678,67290861,b,Mozilla Firefox,Desktop,0
IDcw36qI3,2017-01-20 12:24:26,,415696,1678,99684291,b,Edge,Tablet,0
IDC8CUPJG,2017-01-17 15:50:53,424863,358868,1678,43526789,b,Firefox,Mobile,0
IDHwkj6hx,2017-01-11 18:50:12,7238068,562089,1678,20301556,d,Firefox,,0
ID18fl1iN,2017-01-14 15:11:25,6517955,631376,1678,76522512,a,Mozilla,Desktop,0
IDOF5EPBd,2017-01-11 17:09:36,670690,758316,1678,61940782,d,Firefox,Mobile,0
IDwDzK7ao,2017-01-17 17:16:43,2820213,718729,1678,78674864,f,Firefox,Mobile,0
IDSrBWGEk,2017-01-20 16:12:33,1352614,896311,1678,41039388,b,Mozilla,Desktop,0
ID1p036UQ,2017-01-11 19:32:42,7950015,478733,1678,34444153,a,Firefox,Mobile,0
IDFIRPpuC,2017-01-17 11:14:47,1827871,842576,1678,60293830,f,Firefox,Mobile,0
ID2DvIDZA,2017-01-12 18:46:00,3389710,77276,1678,61940782,b,Firefox,Mobile,0
IDaJUttrX,2017-01-12 11:37:09,3474473,789016,1678,93157824,e,Firefox,,0
IDhtZ9gat,2017-01-20 16:45:07,9556186,910164,1678,14334527,a,,Mobile,0
IDJM4BNl2,2017-01-13 17:09:33,4982663,631376,1678,76522512,b,Edge,Tablet,0
ID6vkmubg,2017-01-14 14:27:50,,631376,1678,76522512,b,Edge,Tablet,0
IDR9dJ03J,2017-01-14 11:50:29,1343998,80742,1678,29916445,f,Edge,Tablet,0
IDKVrhCHz,2017-01-20 12:38:31,9355271,588914,1678,93157824,a,Edge,Tablet,0
IDrTKs116,2017-01-18 15:21:38,2654557,974092,1678,61940782,f,Firefox,Mobile,0
ID6reto9M,2017-01-13 12:30:14,2026868,347789,1678,89420477,b,Safari,Tablet,0
IDVFKOnF5,2017-01-17 07:13:09,2924737,69918,1678,76900293,c,Google Chrome,Mobile,1
IDJegKQul,2017-01-13 11:54:20,4135056,968478,1678,20301556,b,Mozilla,,0
ID7qQYmCR,2017-01-17 06:11:32,3508580,631376,1678,76522512,a,,Tablet,0
IDF0aMcGT,2017-01-20 09:46:31,2663498,910164,1678,14334527,b,InternetExplorer,Desktop,0
IDvh1QEkG,2017-01-13 17:36:53,9228100,103586,1678,95400336,e,Edge,Tablet,0
IDp7SXWtx,2017-01-20 14:32:38,3416028,685321,1678,66201904,b,Chrome,Desktop,0
IDA9rExQs,2017-01-20 17:18:50,3665704,608091,1678,87903766,d,InternetExplorer,Desktop,0
ID8JrtmiU,2017-01-14 15:20:21,3204627,533273,1678,87903766,f,Google Chrome,Mobile,0
IDfQXwd6z,2017-01-19 16:12:33,3189199,979185,1678,74868704,c,Mozilla Firefox,Desktop,0
IDnd8VjnY,2017-01-18 15:29:04,1456287,681767,1678,66201904,b,Mozilla,Desktop,0
IDPlLrSBS,2017-01-11 12:37:20,4996009,8809,1678,80645978,b,Edge,Tablet,0
ID91oIqH2,2017-01-11 17:38:50,5690647,508374,1678,63970917,b,Edge,,0
IDxbCJ4k7,2017-01-12 15:15:45,8097846,76737,1678,48626108,a,Edge,Tablet,0
IDuZyB4qn,2017-01-17 12:19:24,9492849,426943,1678,29916445,b,Edge,Tablet,0
ID7D7w1YC,2017-01-14 05:04:40,3032554,553730,1678,87903766,b,Mozilla,Desktop,0
ID9J78CVk,2017-01-18 11:31:36,6552059,55138,1678,73017084,f,Mozilla,Desktop,0
IDu1DEcsy,2017-01-12 15:37:21,8234059,213502,1678,72867829,b,Firefox,Mobile,1
IDOhcfAa7,2017-01-17 14:18:57,9721055,910164,1678,14334527,f,Firefox,Mobile,0
IDDMT5wkL,2017-01-18 15:55:03,898523,631376,1678,76522512,f,Firefox,Mobile,0
ID3KhcJNK,2017-01-12 16:58:49,4096664,519650,1678,89082158,b,Opera,Mobile,0
IDQl034RI,2017-01-16 12:59:18,5059110,397699,1678,18243870,f,Google Chrome,Mobile,0
ID6OYqINe,2017-01-15 14:17:14,8006368,820160,1678,66201904,c,Edge,Tablet,0
ID6ZWkmzH,2017-01-19 17:14:14,7322410,408429,1678,14999030,a,Edge,Tablet,0
IDfVf0UmA,2017-01-10 18:39:50,3032554,263330,1678,82291592,a,Mozilla Firefox,,0
IDUJJ6hKr,2017-01-20 09:14:11,,53187,1678,5716520,b,Edge,Tablet,0
IDSKWkHGC,2017-01-12 16:42:21,8827017,348467,1678,73017084,b,Edge,Tablet,0
IDkWkAAt5,2017-01-10 16:11:41,1769665,446696,1678,46683942,b,Edge,Tablet,0
IDvhyE1TA,2017-01-14 15:55:24,8888752,116255,1678,76464134,a,Firefox,Mobile,0
IDjuTePKd,2017-01-12 15:44:21,775716,957014,1678,73017084,e,Internet Explorer,Tablet,0
IDPpxk9GB,2017-01-11 07:20:20,6334082,910164,1678,14334527,a,InternetExplorer,,1
ID3JScfU1,2017-01-15 09:14:54,,957014,1678,73017084,e,Edge,Tablet,0
IDS5Lnvbk,2017-01-12 00:21:47,9851834,701930,1678,51884201,d,InternetExplorer,,1
IDMI9Adbl,2017-01-16 13:02:35,3865856,891024,1678,53807073,f,Firefox,Mobile,0
IDOAEzGX6,2017-01-19 09:10:19,1522874,670624,1678,56986551,b,Firefox,Mobile,0
IDRul1mww,2017-01-13 17:15:18,2322380,948809,1678,47079934,f,Edge,Tablet,0
IDq9lBXv4,2017-01-13 14:29:19,,638733,1678,29916445,e,Firefox,Mobile,0
IDodewfr9,2017-01-12 16:12:35,6174214,763798,1678,93157824,b,Edge,Tablet,0
IDsmVUovR,2017-01-20 15:42:47,1575956,906254,1678,74868704,a,Mozilla,,0
IDzcOct6j,2017-01-16 16:52:05,62627,925948,1678,24515862,b,Firefox,Mobile,0
IDDlCKhr8,2017-01-19 06:38:14,8964125,906099,1678,76464134,b,Firefox,Mobile,0
IDQURJYlQ,2017-01-16 09:52:09,6620283,631376,1678,76522512,a,Firefox,Mobile,0
IDKu4uMhX,2017-01-16 10:56:02,3032043,860294,1678,76464134,b,Edge,,0
IDtQ3HMRx,2017-01-12 13:14:06,7872455,108482,1678,93157824,a,Firefox,Mobile,0
IDd8d7scD,2017-01-15 12:32:04,6985346,89816,1678,61940782,c,Google Chrome,Mobile,1
IDjrH8Eel,2017-01-20 19:58:12,6060382,118088,1678,60293830,a,Google Chrome,Mobile,1
IDNPGrWkg,2017-01-20 16:10:18,6173126,234503,1678,54484162,a,Chrome,Desktop,0
IDsMoroHy,2017-01-19 14:28:57,8119016,465086,1678,73017084,d,Mozilla,Desktop,0
IDZsHqg2T,2017-01-13 12:55:50,3149680,829933,1678,76464134,a,Chrome,Desktop,0
IDZqsCLTi,2017-01-19 17:06:11,,590330,1678,44598055,f,Edge,Tablet,0
ID7lq57WC,2017-01-18 13:54:34,5568021,787219,1678,78733447,c,Internet Explorer,Tablet,1
IDz7pxqWO,2017-01-14 10:55:14,9014985,488743,1678,91553313,e,Edge,Tablet,0
ID83xfDQP,2017-01-20 02:44:09,8890183,367690,1678,98322322,a,Firefox,Mobile,0
IDuoZI5w3,2017-01-13 02:28:53,2410244,431704,1678,29916445,e,Firefox,Mobile,0
IDmUxgGgW,2017-01-18 17:09:36,,597316,1678,63970917,e,Firefox,Mobile,0
IDXwUncCB,2017-01-14 11:07:15,765456,492458,1678,73017084,b,Firefox,Mobile,0
IDJ8ydJtr,2017-01-14 16:32:44,3130873,638883,1678,29916445,e,Edge,Tablet,0
IDafPplYn,2017-01-12 11:53:35,1702526,701671,1678,93083104,b,Firefox,,0
ID5wnvQSj,2017-01-10 18:28:47,8450934,910311,1678,19602207,b,Edge,Tablet,0
IDFuqiqnk,2017-01-20 17:40:26,3620481,315260,1678,44598055,b,Mozilla,Desktop,0
ID9B6iew9,2017-01-14 12:28:06,1227683,638700,1678,76464134,c,Edge,Tablet,0
IDijIZ3Rt,2017-01-12 14:17:20,6869052,871886,1678,64322853,b,Chrome,Desktop,0
IDZ6JSgn9,2017-01-16 13:10:09,7208858,631376,1678,76522512,b,Edge,Tablet,0
IDCgEI17Y,2017-01-17 10:36:36,5414197,598017,1678,91553313,e,Edge,Tablet,0
IDLv1rg7z,2017-01-16 13:35:10,8316797,527128,1678,93157824,a,Edge,Tablet,0
IDbfplBpY,2017-01-15 13:19:51,1570012,631376,1678,76522512,e,InternetExplorer,Desktop,0
IDycgDtiG,2017-01-10 17:30:06,748574,437370,1678,91584307,f,Mozilla Firefox,Desktop,0
IDWvKgXmL,2017-01-17 17:29:49,8532587,242867,1678,9254372,b,Edge,,0
IDb1Mhibk,2017-01-12 14:46:50,6696840,82472,1678,86362896,a,Mozilla Firefox,Desktop,0
IDrFK2gLW,2017-01-11 18:00:28,1505867,116255,1678,76464134,c,Chrome,Desktop,0
IDz3fXmf8,2017-01-18 16:33:10,7007345,460854,1678,54484162,b,Internet Explorer,Tablet,0
IDxjmJsED,2017-01-11 19:48:55,2182135,861950,1678,93157824,b,Edge,Tablet,0
IDB7GH9xw,2017-01-15 17:47:00,4928442,103586,1678,95400336,a,Google Chrome,Mobile,0
IDj3G6Kbz,2017-01-13 12:05:52,1036704,690127,1678,12817537,a,Edge,Tablet,0
IDiyfDnj2,2017-01-20 15:20:09,5088432,631376,1678,76522512,d,Mozilla,Desktop,0
IDjuO04CP,2017-01-11 15:15:20,7112640,237284,1678,52437512,a,Internet Explorer,Tablet,0
IDQI2mFYh,2017-01-20 11:47:22,9401715,631376,1678,76522512,b,Edge,,0
IDztQQ465,2017-01-20 13:07:04,8077591,673522,1678,78625569,f,Edge,Tablet,0
ID30WIXCn,2017-01-13 09:24:27,6877395,116255,1678,76464134,f,Safari,Tablet,0
IDzox5sGs,2017-01-16 13:30:37,2635922,143284,1678,76532649,b,Firefox,Mobile,0
IDVIcHpv6,2017-01-19 07:04:48,1846940,722867,1678,93157824,b,Edge,Tablet,0
IDzpZqnrn,2017-01-19 13:10:29,351787,116255,1678,76464134,c,Chrome,Desktop,1
IDseGSnVc,2017-01-10 18:25:05,1472988,866098,1678,63970917,f,Edge,Tablet,0
ID7EQIpWp,2017-01-17 09:04:22,,631376,1678,76522512,b,Edge,,0
ID6PIdRHV,2017-01-11 18:03:13,2136746,621643,1678,12096405,e,Edge,Tablet,0
IDOu6AYjz,2017-01-16 06:37:52,8601696,631376,1678,76522512,b,Firefox,,0
IDjINbI0F,2017-01-17 11:02:36,168031,880841,1678,260443,e,Firefox,Mobile,0
IDNCN0naB,2017-01-16 17:44:24,425855,840252,1678,94555413,a,Google Chrome,Mobile,1
IDhHESrCq,2017-01-13 14:25:39,8888752,829933,1678,76464134,b,InternetExplorer,Desktop,0
IDnKpGVzj,2017-01-20 15:15:18,22174,752241,1678,43106556,b,Firefox,Mobile,0
IDaSumPsQ,2017-01-20 14:46:38,6544413,913992,1678,43526789,b,Chrome,Desktop,0
IDFjMpGZc,2017-01-10 12:24:03,9406871,732034,1678,50518283,c,Google Chrome,Mobile,1
IDlUCJu0a,2017-01-19 14:53:47,4064097,128912,1678,74868704,b,Firefox,Mobile,0
IDBNKlWWp,2017-01-16 09:25:14,,894925,1678,43526789,b,Mozilla,Desktop,0
IDAjWUJdp,2017-01-11 13:17:59,6443450,261193,1678,20301556,e,Firefox,Mobile,0
IDh6ASDH5,2017-01-17 12:35:46,5759895,966313,1678,53807073,b,Edge,,0
IDmR870ci,2017-01-13 15:08:38,938520,504647,1678,58604466,a,Mozilla Firefox,,0
IDF0WLX4M,2017-01-19 15:30:19,5043233,420444,1678,96142930,b,Edge,Tablet,0
IDaL4EaPX,2017-01-12 13:35:27,7872455,551320,1678,44147978,f,,Desktop,0
IDI4l5q3H,2017-01-16 14:04:09,3343550,462774,1678,9936546,f,Firefox,Mobile,0
IDCDniDhj,2017-01-16 13:07:00,3146380,631376,1678,76522512,e,Firefox,Mobile,0
ID1dpIFPA,2017-01-14 12:03:12,3998456,334519,1678,76464134,b,Mozilla Firefox,Desktop,0
IDn57EOWa,2017-01-10 18:27:54,4196430,362833,1678,260443,b,Chrome,Desktop,0
IDFoEWqgZ,2017-01-18 13:57:10,3367794,97972,1678,46959847,e,IE,Mobile,0
ID3kgoJUr,2017-01-14 14:14:41,9027546,493249,1678,9254372,a,Edge,,0
IDhJg2HO5,2017-01-12 18:43:51,5872883,829933,1678,76464134,a,Firefox,Mobile,0
IDRIhxb3P,2017-01-14 14:39:37,4387243,631376,1678,76522512,f,Firefox,Mobile,0
ID6YZGRKW,2017-01-13 13:34:33,7140405,309087,1678,7864011,a,Edge,Tablet,0
IDp6nawmu,2017-01-17 08:45:29,145297,910164,1678,14334527,a,Edge,Tablet,0
IDXJ57ciE,2017-01-13 06:49:40,8386447,97271,1678,46683942,e,Mozilla Firefox,Desktop,0
ID0Vg10tm,2017-01-14 11:48:35,9137374,979346,1678,76900293,b,,Tablet,0
IDMNbP09J,2017-01-15 13:54:47,9382364,116255,1678,76464134,a,InternetExplorer,,0
ID7TiO5rg,2017-01-11 14:33:37,6244580,829933,1678,76464134,b,Google Chrome,,0
IDjQRyyVK,2017-01-13 14:01:34,6528470,6296,1678,93157824,b,Mozilla,Desktop,0
IDmORWECq,2017-01-10 15:00:06,4481679,638700,1678,76464134,b,Edge,,0
ID4F67WkU,2017-01-15 15:00:15,742200,640165,1678,76522512,c,Google Chrome,Mobile,1
IDPtfxB2h,2017-01-20 12:52:50,6681946,567840,1678,93157824,a,Firefox,Mobile,0
IDeOq5Smr,2017-01-17 17:32:49,8860489,371652,1678,51884201,b,Firefox,Mobile,0
